text,label
"miglitol tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,",3
"tolazamide tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,",3
"onglyza is a dipeptidyl peptidase4 dpp4 inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus in multiple clinical settings 11 14 n none n n 12 n 12 51 onglyza is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus in multiple clinical settings see n clinical studies 14 onglyza should not be used for the treatment of type 1 diabetes mellitus or diabetic ketoacidosis as it would not be effective in these settings onglyza has not been studied in patients with a history of pancreatitis it is unknown whether patients with a history of pancreatitis are at an increased risk for the development of pancreatitis while using onglyza see n warnings and precautions 51,",3
"tradjenta is a dipeptidyl peptidase4 dpp4ninhibitor indicated as an adjunct to diet and exercise to improvenglycemic control in adults with type 2 diabetes mellitus 11 none important limitations of use n should not be used in patients with type 1 diabetes or fornthe treatment of diabetic ketoacidosis 12 has not been studied in patients with a history of pancreatitis 12 tradjenta is indicated as an adjunct to diet and exercisento improve glycemic control in adults with type 2 diabetes mellitus n see clinical studies 141 tradjenta shouldnnot be used in patients with type 1 diabetes or for the treatmentnof diabetic ketoacidosis as it would not be effective in these settings tradjenta has not been studied in patientsnwith a history of pancreatitis it is unknown whether patients withna history of pancreatitis are at an increased risk for the developmentnof pancreatitis while using tradjenta see warnings and precautions 51,",3
"n monotherapy and combination therapy n pioglitazone tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus in multiple clinical settings see clinical studies 14 n none n important limitations of use n pioglitazone tablets exert their antihyperglycemic effect only in the presence of endogenous insulin pioglitazone tablets should not be used to treat type 1 diabetes or diabetic ketoacidosis as it would not be effective in these settings n use caution in patients with liver disease see warnings and precautions 53 pioglitazone tablets are a thiazolidinedione and an agonist for peroxisome proliferatoractivated receptor ppar gamma indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus in multiple clinical settings 1 14 none none n important limitations of use n not for treatment of type 1 diabetes or diabetic ketoacidosis 1,",3
"n none dicyclomine hydrochloride injection is an antispasmodic and anticholinergic antimuscarinic agent indicated for the treatment of functional bowelirritable bowel syndrome n n n 1 dicyclomine hydrochloride injection is indicated for the treatment of patients with functional bowelirritable bowel syndrome,",3
"linzess is indicated in adults for the treatment of n irritable bowel syndrome with constipation ibsc none chronic idiopathic constipation cic linzess is a guanylate cyclasec agonist indicated in adults for treatment of n irritable bowel syndrome with constipation ibsc 1 none chronic idiopathic constipation cic 1,",3
"hyoscyamine sulfate is effective as adjunctive therapy in the treatment of peptic ulcer it can also be used to control gastric secretion visceral spasm and hypermotility in spastic colitis spastic bladder cystitis pylorospasm and associated abdominal cramps may be used in functional intestinal disorders to reduce symptoms such as those seen in mild dysenteries diverticulitis and acute enterocolitis for use as adjunctive therapy in the treatment of irritable bowel syndrome irritable colon spastic colon mucous colitis and functional gastrointestinal disorders also used as adjunctive therapy in the treatment of neurogenic bladder and neurogenic bowel disturbances including the splenic flexure syndrome and neurogenic colon also used in the treatment of infant colic elixir and drops hyoscyamine sulfate is indicated along with morphine or other narcotics in symptomatic relief of biliary and renal colic as a drying agent in the relief of symptoms of acute rhinitis in the therapy of parkinsonism to reduce rigidity and tremors and to control associated sialorrhea and hyperhidrosis may be used in the therapy of poisoning by anticholinesterase agents,",3
"marqibo is a vinca alkaloid indicated for the treatment of adult patients with philadelphia chromosomenegative ph acute lymphoblastic leukemia all in second or greater relapse or whose disease has progressed following two or more antileukemia therapies this indication is based on overall response rate clinical benefit such as improvement in overall survival has not been verified 11marqibo,",3
"cytarabine injection in combination with other approved anticancer drugs is indicated for remission induction in acute nonlymphocytic leukemia of adults and pediatric patients it has also been found useful in the treatment of acute lymphocytic leukemia and the blast phase of chronic myelocytic leukemia intrathecal administration of cytarabine injection preservative free preparations only is indicated in the prophylaxis and treatment of meningeal leukemia,",3
"carteolol hydrochloride ophthalmic solution 1 has been shown to be effective in lowering intraocular pressure and may be used in patients with chronic openangle glaucoma and intraocular hypertension it may be used alone or in combination with other intraocular pressure lowering medications,",3
"methazolamide tablets usp is indicated in the treatment of ocular conditions where lowering intraocular pressure is likely to be of therapeutic benefit such as chronic openangle glaucoma secondary glaucoma and preoperatively in acute angleclosure glaucoma where lowering the intraocular pressure is desired before surgery,",3
"pilocarpine hydrochloride can be used in the medical management of glaucoma especially openangle glaucoma in those cases in which the intraocular pressure can be controlled adequately by the topical administration of pilocarpine in acute closedangle glaucoma pilocarpine hydrochloride may be used alone or in combination with other cholinergic agents or carbonic anhydrase inhibitors to relieve tension prior to emergency surgerypatients may be maintained on pilocarpine hydrochloride as long as intraocular pressure is controlled and there is no deterioration in the visual fields the choice of concentration should be determined by the severity of the condition and the response of the patient pilocarpine hydrochloride is also indicated to counter the effects of cycloplegics and mydriatics following surgery or ophthalmoscopic examination,",3
"for adjunctive treatment of edema due to congestive heart failure druginduced edema centrencephalic epilepsies petit mal unlocalized seizures chronic simple openangle glaucoma secondary glaucoma and preoperatively in acute angleclosure glaucoma where delay of surgery is desired in order to lower intraocular pressure acetazolamide tablets are also indicated for the prevention or amelioration of symptoms associated with acute mountain sickness in climbers attempting rapid ascent and in those who are very susceptible to acute mountain sickness despite gradual ascent,",3
"levobunolol hcl ophthalmic solution has been shown to be effective in lowering intraocular pressure and may be used????in patients with chronic openangle glaucoma or ocular hypertension,",3
"latanoprost ophthalmic solution is indicated for the reduction of elevated intraocular pressure in patients with openangle glaucoma or ocular hypertensionlatanoprost ophthalmic solution is a prostaglandin f2 analogue indicated for the reduction of elevated intraocular pressure in patients with openangle glaucoma or ocular hypertension 1,",3
"betaxolol hydrochloride ophthalmic solution has been shown to be effective in lowering intraocular pressure and is indicated in the treatment of ocular hypertension and chronic openangle glaucoma it may be used alone or in combination with other antiglaucoma drugsin clinical studies betaxolol hydrochloride ophthalmic solution was safely used to lower intraocular pressure in 47 patients with both glaucoma and reactive airway disease who were followed for a mean period of 15 months however caution should be used in treating patients with severe reactive airway disease or a history of asthma,",3
"ergocalciferol capsules usp are indicated for use in the treatment of hypoparathyroidism refractory rickets also known as vitamin d resistant rickets and familial hypophosphatemia,",3
"ergocalciferol capsules usp are indicated for use in the treatment of hypoparathyroidism refractory rickets also known as vitamin d resistant rickets and familial hypophosphatemia,",3
"neupro is a dopamine agonist indicated for the treatment of parkinsons disease 11moderatetosevere primary restless legs syndrome 12neupro is indicated for the treatment of parkinsons diseaseneupro is indicated for the treatment of moderatetosevere primary restless legs syndrome,",3
"inbrija is indicated for the intermittent treatment of off episodes in patients with parkinsons disease treated with carbidopalevodopainbrija is an aromatic amino acid indicated for the intermittent treatment of off episodes in patients with parkinsons disease treated with carbidopalevodopa 1,",3
"apokyn apomorphine hydrochloride injection is indicated for the acute intermittent treatment of hypomobility off episodes endofdose wearing off and unpredictable onoff episodes in patients with advanced parkinsons disease apokyn has been studied as an adjunct to other medications see clinical studies 14apokyn is a nonergoline dopamine agonist indicated for the acute intermittent treatment of hypomobility off episodes endofdose wearing off and unpredictable onoff episodes associated with advanced parkinsons disease 1,",3
"cyclosporine capsules usp modified are indicated for the prophylaxis of organ rejection in kidney liver and heart allogeneic transplants cyclosporine capsules usp modified have been used in combination with azathioprine and corticosteroidscyclosporine capsules usp modified are indicated for the treatment of patients with severe active rheumatoid arthritis where the disease has not adequately responded to methotrexate cyclosporine capsules usp modified can be used in combination with methotrexate in rheumatoid arthritis patients who do not respond adequately to methotrexate alonecyclosporine capsules usp modified are indicated for the treatment of adult nonimmunocompromised patients with severe ie extensive andor disabling recalcitrant plaque psoriasis who have failed to respond to at least one systemic therapy eg puva retinoids or methotrexate or in patients for whom other systemic therapies are contraindicated or cannot be toleratedwhile rebound rarely occurs most patients will experience relapse with cyclosporine capsules usp modified as with other therapies upon cessation of treatment,",3
"carefully consider the potential benefits and risks of ibuprofen oral suspension and other treatment options before deciding to use ibuprofen oral suspension use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see n warnings none n in pediatric patients ibuprofen oral suspension is indicated n for reduction of fever in patients aged 6 months up to 2 years of age for relief of mild to moderate pain in patients aged 6 months up to 2 years of age for relief of signs and symptoms of juvenile arthritis none n in adults ibuprofen oral suspension is indicated n for treatment of primary dysmenorrhea for relief of the signs and symptoms of rheumatoid arthritis and osteoarthritis none since there have been no controlled trials to demonstrate whether there is any beneficial effect or harmful interaction with the use of ibuprofen in conjunction with aspirin the combination cannot be recommended see n precautionsdrug interactions,",2
"ridaura auranofin is indicated in the management of adults with active classical or definite rheumatoid arthritis ara criteria who have had an insufficient therapeutic response to or are intolerant of an adequate trial of full doses of one or more nonsteroidal antiinflammatory drugs ridaura should be added to a comprehensive baseline program including nondrug therapiesunlike antiinflammatory drugs ridaura does not produce an immediate response therapeutic effects may be seen after three to four months of treatment although improvement has not been seen in some patients before six monthswhen cartilage and bone damage has already occurred gold cannot reverse structural damage to joints caused by previous disease the greatest potential benefit occurs in patients with active synovitis particularly in its early stagein controlled clinical trials comparing ridaura with injectable gold ridaura was associated with fewer dropouts due to adverse reactions while injectable gold was associated with fewer dropouts for inadequate or poor therapeutic effect physicians should consider these findings when deciding on the use of ridaura in patients who are candidates for chrysotherapy,",3
"enter section text here n none n treatment of schizophrenia in adults 11 alone or in combination with lithium or valproate for the shortterm ntreatment of acute manic or mixed episodes associated with bipolar i disorder in nadults 12 due to janssen pharmaceuticals corporation? marketing exclusivity rights nthis drug product is not labeled for use in pediatric patients with nschizophrenia or bipolar mania 11 12 treatment of irritability associated with autistic disorder in children and nadolescents aged 516 years 13 none n none risperidone tablets are indicated for the acute and maintenance treatment of nschizophrenia see clinical studies n141 adolescents due to janssen pharmaceuticals corporation marketing exclusivity rights nthis drug product is not labeled for use in pediatric patients with nschizophrenia pediatric use information for the treatment of pediatric patients nwith schizophrenia 13 to 17 years of age is approved for janssen npharmaceuticals corporation risperidone drug products n none risperidone tablets are indicated for the shortterm treatment of acute manic nor mixed episodes associated with bipolar i disorder in adults see clinical studies 142 due to janssen pharmaceuticals corporation marketing exclusivity rights nthis drug product is not labeled for use in pediatric patients with bipolar nmania pediatric use information for the treatment of pediatric patients with nbipolar mania 10 to 17 years of age is approved for janssen pharmaceuticals ncorporation risperidone drug products combination therapy adults the combination of risperidone with lithium or valproate is indicated for the nshortterm treatment of acute manic or mixed episodes associated with bipolar i ndisorder see clinical studies n143 n none risperidone tablets are indicated for the treatment of irritability nassociated with autistic disorder in children and adolescents aged 516 years nincluding symptoms of aggression towards others deliberate selfinjuriousness ntemper tantrums and quickly changing moods see clinical nstudies 144,",3
"ofev is indicated for the treatment of idiopathicnpulmonary fibrosis ipf ofev is a kinase inhibitor indicatednfor the treatment of idiopathic pulmonary fibrosis ipf 1 none,",3
"otezla an inhibitor of phosphodiesterase 4 pde4 is indicated for the treatment of adult patients with active psoriatic arthritis 11patients with moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy 12otezla is indicated for the treatment of adult patients with active psoriatic arthritisotezla is indicated for the treatment of patients with moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy,",3
"firazyrfirazyr is a bradykinin b2 receptor antagonist indicated for treatment of acute attacks of hereditary angioedema hae in adults 18 years of age and older 1,",3
"gynazole 1 butoconazole nitrate vaginal cream usp 2 is indicated for the local treatment of vulvovaginal candidiasis infections caused by candidaclinical studies note precautions pregnancy,",3
"terconazole vaginal cream 04 is indicated for the local treatment of vulvovaginal candidiasis moniliasis as terconazole vaginal cream 04 is effective only for vulvovaginitis caused by the genus candida the diagnosis should be confirmed by koh smears andor cultures,",3
"miconazole nitrate vaginal suppositories usp 200 mg are indicated for the local treatment of vulvovaginal candidiasis moniliasis effectiveness in pregnancy has not been established as miconazole nitrate is effective only for candidal vulvovaginitis the diagnosis should be confirmed by koh smear andor cultures other pathogens commonly associated with vulvovaginitis trichomonas haemophilus vaginalis gardnerella,",3
"temsirolimus injection is indicated for the treatment of advanced renal cell carcinomatemsirolimus injection is a kinase inhibitor indicated for the treatment of advanced renal cell carcinoma 1,",3
"inlyta is indicated for the treatment of advanced renal cell carcinoma rcc after failure of one prior systemic therapyinlyta is a kinase inhibitor indicated for the treatment of advanced renal cell carcinoma after failure of one prior systemic therapy 1,",3
"yondelissee clinical studies 14yondelis is an alkylating drug indicated for the treatment of patients with unresectable or metastatic liposarcoma or leiomyosarcoma who received a prior anthracyclinecontaining regimen 1,",3
"idarubicin hydrochloride injection usp in combination with other approved antileukemic drugs is indicated for the treatment of acute myeloid leukemia aml in adults this includes frenchamericanbritish fab classifications m1 through m7,",3
"doxorubicin hydrochloride hcl for injection is an anthracycline topoisomerase ii inhibitor indicated n as a component of multiagent adjuvant chemotherapy for treatment of women with axillary lymph node involvement following resection of primary breast cancer 11 for the treatment of acute lymphoblastic leukemia acute myeloblastic leukemia hodgkin lymphoma nonhodgkin lymphoma metastatic breast cancer metastatic wilms tumor metastatic neuroblastoma metastatic soft tissue sarcoma metastatic bone sarcomas metastatic ovarian carcinoma metastatic transitional cell bladder carcinoma metastatic thyroid carcinoma metastatic gastric carcinoma metastatic bronchogenic carcinoma 12 none none doxorubicin hcl for injection is indicated as a component of multiagent adjuvant chemotherapy for treatment of women with axillary lymph node involvement following resection of primary breast cancer see clinical studies 14 n none none none doxorubicin hcl for injection is indicated for the treatment of n acute lymphoblastic leukemia acute myeloblastic leukemia hodgkin lymphoma nonhodgkin lymphoma nhl metastatic breast cancer metastatic wilms tumor metastatic neuroblastoma metastatic soft tissue sarcoma metastatic bone sarcoma metastatic ovarian carcinoma metastatic transitional cell bladder carcinoma metastatic thyroid carcinoma metastatic gastric carcinoma metastatic bronchogenic carcinoma none none,",3
"sylatron sylatron is an alpha interferon indicated for the adjuvant treatment of melanoma with microscopic or gross nodal involvement within 84 days of definitive surgical resection including complete lymphadenectomy 1,",3
"dacarbazine for injection usp is indicated in the treatment of metastatic malignant melanoma in addition dacarbazine for injection usp is also indicated for hodgkins disease as a secondline therapy when used in combination with other effective agents,",3
"helps loosen phlegm mucus and thin bronchial secretions to rid the bronchial passageways of bothersome mucus drain bronchial tubes and make coughs more productive helps loosen phlegm and thin bronchial secretions in patients with stable chronic bronchitis,",2
"levobunolol hcl ophthalmic solution has been shown to be effective in lowering intraocular pressure and may be used in patients with chronic openangle glaucoma or ocular hypertension,",3
"none bimatoprost ophthalmic solution 003 is indicated for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertension bimatoprost ophthalmic solution 003 is a prostaglandin analog indicated for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertension,",3
"travoprost ophthalmic solution usp 0004 is indicated for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertensiontravoprost ophthalmic solution usp 0004 is a prostaglandin analog indicated for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertension 1,",3
"brimonidine tartrate ophthalmic solution 02 is indicated for lowering intraocular pressure iop in patients with openangle glaucoma or ocular hypertensionthe iop lowering efficacy of brimonidine tartrate ophthalmic solution diminishes over time in some patients this loss of effect appears with a variable time of onset in each patient and should be closely monitoredbrimonidine tartrate ophthalmic solution 02 is an alpha adrenergic agonist indicated for lowering intraocular pressure iop in patients with openangle glaucoma or ocular hypertension 1,",3
"tolcapone tablets usp is indicated as an adjunct to levodopa and carbidopa for the treatment of the signs and symptoms of idiopathic parkinsons disease because of the risk of potentially fatal acute fulminant liver failure tolcapone tablets usp should ordinarily be used in patients with parkinsons disease on ldopacarbidopa who are experiencing symptom fluctuations and are not responding satisfactorily to or are not appropriate candidates for other adjunctive therapies because of the risk of liver injury and because tolcapone tablets usp when it is effective provides an observable symptomatic benefit the patient who fails to show substantial clinical benefit within 3 weeks of initiation of treatment should be withdrawn from tolcapone tablets uspthe effectiveness of tolcapone tablets usp was demonstrated in randomized controlled trials in patients receiving concomitant levodopa therapy with carbidopa or another aromatic amino acid decarboxylase inhibitor who experienced end of dose wearingoff phenomena as well as in patients who did not experience such phenomena see clinical pharmacologyclinical studies,",2
"nan,",3
"carefully consider the potential benefits and risks of salsalate tablets usp and other treatment options before deciding to use salsalate tablets usp use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see salsalate is indicated for relief of the signs and symptoms of rheumatoid arthritis osteoarthritis and related rheumatic disorder warnings,",2
"carefully consider the potential benefits and risks of diflunisal tablets and other treatment options before deciding to use diflunisal tablets use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsdiflunisal tablets are indicated for acute or longterm use for symptomatic treatment of the following1 mild to moderate pain2 osteoarthritis3 rheumatoid arthritis,",2
"none carefully consider the potential benefits and risks of nflurbiprofen tablets and other treatment options before deciding to use nflurbiprofen tablets use the lowest effective dose for the shortest duration nconsistent with individual patient treatment goals see warnings flurbiprofen tablets are indicated n for relief of the signs and symptoms of rheumatoid arthritis n for relief of the signs and symptoms of osteoarthritis,",2
"carefully consider the potential benefits and risks of nabumetone tablets usp and other treatment options before deciding to use nabumetone tablets usp use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warnings nabumetone tablets usp are indicated for relief of the signs and symptoms of rheumatoid arthritis for relief of the signs and symptoms of osteoarthritis,",2
"piroxicam capsule is indicated none n for relief of the signs and symptoms of osteoarthritis for relief of the signs and symptoms of rheumatoid arthritis piroxicam capsuleis a nonste roidal anti infla mmato ry d rug indicated for n relief of the signs and sy mpt o ms of osteoarthritis oa n n n 1 relief of the signs and sy mpto ms of rheu m atoid arthritis ra n n n 1,",2
"carefully consider the potential benefits and risks of etodolac extendedrelease tablets usp and other treatment options before deciding to use etodolac extendedrelease tablets usp use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsetodolac extendedrelease tablets usp are indicated for relief of signs and symptoms of juvenile arthritis for relief of the signs and symptoms of rheumatoid arthritis for relief of the signs and symptoms of osteoarthritis,",2
"oxaprozin tablets are indicated n for relief of the signs and symptoms of osteoarthritis for relief of the signs and symptoms of rheumatoid arthritis for relief of the signs and symptoms of juvenile rheumatoid arthritis none oxaprozin is a nonsteroidal antiinflammatory drug indicated for n relief of signs and symptoms of osteoarthritis oa 1 relief of signs and symptoms of rheumatoid arthritis ra 1 relief of signs and symptoms of juvenile rheumatoid arthritis jra 1 none,",2
"fenoprofen calcium usp is indicated for n relief of mild to moderate pain in adults relief of the signs and symptoms of rheumatoid arthrites relief of the signs and symptoms of osteoarthritis none fenoprofen calcium usp is a nonsteroidal antiinflammatory drug indicated for none n relief of mild to moderate pain in adults n n n n 1 relief of the signs and symptoms of rheumatoid arthritis n n n n 1 relief of the signs and symptoms of osteoarthritis n n n n 1,",2
"carefully consider the potential benefits and risks of ketoprofen immediaterelease capsules and ketoprofen extendedrelease capsules before deciding to use ketoprofen immediaterelease capsules and ketoprofen extendedrelease capsules use of the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsketoprofen immediaterelease capsules and ketoprofen extendedrelease capsules are indicated for the management of the signs and symptoms of rheumatoid arthritis and osteoarthritisketoprofen extendedrelease capsules are not recommended for treatment of acute pain because of its extendedrelease characteristics see clinical pharmacology pharmacokineticsketoprofen immediaterelease capsules are indicated for the management of pain ketoprofen immediaterelease capsules are also indicated for treatment of primary dysmenorrhea,",2
"carefully consider the potential benefits and risks of tolmetin sodium capsules usp and other treatment options before deciding to use tolmetin sodium capsules use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningstolmetin sodium capsules are indicated for the relief of signs and symptoms of rheumatoid arthritis and osteoarthritis tolmetin sodium capsules are indicated in the treatment of acute flares and the longterm management of the chronic diseasetolmetin sodium capsules are also indicated for treatment of juvenile rheumatoid arthritis the safety and effectiveness of tolmetin sodium capsules have not been established in pediatric patients under 2 years of age see precautions pediatric usedosage and administration,",2
"carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see n n n n warnings sulindac tabletsxa0uspxa0are indicated for acute orxa0longterm use in the relief of signs and symptoms of the following n n osteoarthritis n rheumatoid arthritis n ankylosing spondylitis n acute painful shoulder acute subacromial bursitissupraspinatus tendinitis n acute gouty arthritis n none n n xa0 the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,",2
"carefully consider the potential benefits and risks of naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension and other treatment options before deciding to use naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see n n n n warnings naproxen as naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension is indicated n for the relief of the signs and symptoms of rheumatoid arthritisn n n none for the relief of the signs and symptoms of osteoarthritisn n n none for the relief of the signs and symptoms of ankylosing spondylitisn n n none for the relief of the signs and symptoms of juvenile arthritis naproxen as naprosyn suspension is recommended for juvenile rheumatoid arthritis in order to obtain the maximum dosage flexibility based on the patients weight naproxen as naprosyn anaprox anaprox ds and naprosyn suspension is also indicated n for relief of the signs and symptoms of tendonitisn n n none for relief of the signs and symptoms of bursitisn n n none for relief of the signs and symptoms of acute goutn n n none for the management of painn n n none for the management of primary dysmenorrhea ecnaprosyn is not recommended for initial treatment of acute pain because the absorption of naproxen is delayed compared to absorption from other naproxencontaining products see n n n n clinical pharmacology n dosage and administration,",2
"carefully consider the potential benefits and risks of salsalate tablets usp and other treatment options before deciding to use salsalate tablets usp use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see salsalate is indicated for relief of the signs and symptoms of rheumatoid arthritis osteoarthritis and related rheumatic disorder warnings,",2
"carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see n n n n warnings sulindac tabletsxa0uspxa0are indicated for acute orxa0longterm use in the relief of signs and symptoms of the following n n osteoarthritis n rheumatoid arthritis n ankylosing spondylitis n acute painful shoulder acute subacromial bursitissupraspinatus tendinitis n acute gouty arthritis n none n n xa0 the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,",2
"carefully consider the potential benefits and risks of naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension and other treatment options before deciding to use naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see n n n n warnings naproxen as naprosyn ecnaprosyn anaprox anaprox ds or naprosyn suspension is indicated n for the relief of the signs and symptoms of rheumatoid arthritisn n n none for the relief of the signs and symptoms of osteoarthritisn n n none for the relief of the signs and symptoms of ankylosing spondylitisn n n none for the relief of the signs and symptoms of juvenile arthritis naproxen as naprosyn suspension is recommended for juvenile rheumatoid arthritis in order to obtain the maximum dosage flexibility based on the patients weight naproxen as naprosyn anaprox anaprox ds and naprosyn suspension is also indicated n for relief of the signs and symptoms of tendonitisn n n none for relief of the signs and symptoms of bursitisn n n none for relief of the signs and symptoms of acute goutn n n none for the management of painn n n none for the management of primary dysmenorrhea ecnaprosyn is not recommended for initial treatment of acute pain because the absorption of naproxen is delayed compared to absorption from other naproxencontaining products see n n n n clinical pharmacology n dosage and administration,",2
"neupogen is a leukocyte growth factor indicated to n decrease the incidence of infection as manifested by febrile neutropenia in patients with nonmyeloid malignancies receiving myelosuppressive anticancer drugs associated with a significant incidence of severe neutropenia with fever 11 none reduce the time to neutrophil recovery and the duration of fever following induction or consolidation chemotherapy treatment of patients with acute myeloid leukemia aml 12 none reduce the duration of neutropenia and neutropeniarelated clinical sequelae febrile neutropenia in patients with nonmyeloid malignancies undergoing myeloablative chemotherapy followed by bone marrow transplantation bmt 13 none mobilizexa0autologous hematopoietic progenitor cells into the peripheral blood for collection by leukapheresis 14 none reduce the incidence and duration of sequelae of severe neutropenia eg fever infections oropharyngeal ulcers in symptomatic patients with congenital neutropenia cyclic neutropenia or idiopathic neutropenia 15 none increase survival in patients acutely exposed to myelosuppressive doses of radiation hematopoietic syndrome of acute radiation syndrome 16 neupogen is indicated to decrease the incidence of infection as manifested by febrile neutropenia in patients with nonmyeloid malignancies receiving myelosuppressive anticancer drugs associated with a significant incidence of severe neutropenia with fever see clinical studies n 141 neupogen is indicated for reducing the time to neutrophil recovery and the duration of fever following induction or consolidation chemotherapy treatment of patients with acute myeloid leukemia aml see clinical studies n 142 neupogen is indicated to reduce the duration of neutropenia and neutropeniarelated clinical sequelae eg febrile neutropenia in patients with nonmyeloid malignancies undergoing myeloablative chemotherapy followed by bone marrow transplantation see clinical studies n 143 neupogen is indicated for the mobilization of autologous hematopoietic progenitor cells into the peripheral blood for collection by leukapheresis see clinical studies n 144 neupogen is indicated for chronic administration to reduce the incidence and duration of sequelae of neutropenia eg feverinfections oropharyngeal ulcers in symptomatic patients with congenital neutropenia cyclic neutropenia or idiopathic neutropenia see clinical studies n 145 neupogenxa0is indicated to increase survival in patients acutely exposed to myelosuppressive doses of radiation see clinical studies n 146 xa0,",3
"fabrazymefabrazyme is indicated for use in patients with fabry disease fabrazyme reduces globotriaosylceramide gl3 deposition in capillary endothelium of the kidney and certain other cell types 1,",3
"dantrolene sodium capsules are indicated in controlling the manifestations of clinical spasticity resulting from upper motor neuron disorders eg spinal cord injury stroke cerebral palsy or multiple sclerosis it is of particular benefit to the patient whose functional rehabilitation has been retarded by the sequelae of spasticity such patients must have presumably reversible spasticity where relief of spasticity will aid in restoring residual function dantrolene sodium capsules are not indicated in the treatment of skeletal muscle spasm resulting from rheumatic disorders if improvement occurs it will ordinarily occur within the dosage titration see n dosage and administration occasionally subtle but meaningful improvement in spasticity may occur with dantrolene sodium capsule therapy in such instances information regarding improvement should be solicited from the patient and those who are in constant daily contact and attendance with him brief withdrawal of dantrolene sodium capsules for a period of 2 to 4 days will frequently demonstrate exacerbation of the manifestations of spasticity and may serve to confirm a clinical impression a decision to continue the administration of dantrolene sodium capsules on a longterm basis is justified if introduction of the drug into the patients regimen n xa0xa0produces a significant reduction in painful andor disabling spasticity such as clonus or none xa0xa0permits a significant reduction in the intensity andor degree of nursing care required or none xa0xa0rids the patient of any annoying manifestation of spasticity considered important by the patient himself oral dantrolene sodium capsules are also indicated preoperatively to prevent or attenuate the development of signs of malignant hyperthermia in known or strongly suspect malignant hyperthermia susceptible patients who require anesthesia andor surgery currently accepted clinical practices in the management of such patients must still be adhered to careful monitoring for early signs of malignant hyperthermia minimizing exposure to triggering mechanisms and prompt use of intravenous dantrolene sodium and indicated supportive measures should signs of malignant hyperthermia appear see also the package insert for intravenous dantrolene sodium oral dantrolene sodium capsules should be administered following a malignant hyperthermic crisis to prevent recurrence of the signs of malignant hyperthermia,",2
"hyoscyamine sulfate is effective as adjunctive therapy in the treatment of peptic ulcer it can also be used to control gastric secretion visceral spasm and hypermotility in spastic colitis spastic bladder cystitis pylorospasm and associated abdominal cramps may be used in functional intestinal disorders to reduce symptoms such as those seen in mild dysenteries diverticulitis and acute enterocolitis for use as adjunctive therapy in the treatment of irritable bowel syndrome irritable colon spastic colon mucous colitis and functional gastrointestinal disorders also used as adjunctive therapy in the treatment of neurogenic bladder and neurogenic bowel disturbances including the splenic flexure syndrome and neurogenic colon also used in the treatment of infant colic elixir and drops hyoscyamine sulfate is indicated along with morphine or other narcotics in symptomatic relief of biliary and renal colic as a drying agent in the relief of symptoms of acute rhinitis in the therapy of parkinsonism to reduce rigidity and tremors and to control associated sialorrhea and hyperhidrosis may be used in the therapy of poisoning by anticholinesterase agents,",2
