text,label
probenecid tablets are indicated for the treatment of the hyperuricemia associated with gout and gouty arthritis as an adjuvant to therapy with penicillin or with ampicillin methicillin oxacillin cloxacillin or nafcillin for elevation and prolongation of plasma levels by whatever route the antibiotic is given,3
probenecid tablets are indicated for the treatment of the hyperuricemia associated with gout and gouty arthritis as an adjuvant to therapy with penicillin or with ampicillin methicillin oxacillin cloxacillin or nafcillin for elevation and prolongation of plasma levels by whatever route the antibiotic is given,3
carefully consider the potential benefits and risks of indomethacin extendedrelease capsules usp 75 mg and other treatment options before deciding to use indomethacin extendedrelease capsules usp 75 mg use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsindomethacin extendedrelease capsules usp 75 mg has been found effective in active stages of the following1 moderate to severe rheumatoid arthritis including acute flares of chronic disease2 moderate to severe ankylosing spondylitis3 moderate to severe osteoarthritis4 acute painful shoulder bursitis andor tendinitisindomethacin extendedrelease capsules usp 75 mg are not recommended for the treatment of acute gouty arthritisindomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis in such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effectsthe use of indomethacin in conjunction with aspirin or other salicylates is not recommended controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone furthermore in one of these clinical studies the incidence of gastrointestinal side effects was significantly increased with combined therapy see precautions drug interactions,1
carefully consider the potential benefits and risks of indomethacin extendedrelease capsules usp 75 mg and other treatment options before deciding to use indomethacin extendedrelease capsules usp 75 mg use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsindomethacin extendedrelease capsules usp 75 mg has been found effective in active stages of the following1 moderate to severe rheumatoid arthritis including acute flares of chronic disease2 moderate to severe ankylosing spondylitis3 moderate to severe osteoarthritis4 acute painful shoulder bursitis andor tendinitisindomethacin extendedrelease capsules usp 75 mg are not recommended for the treatment of acute gouty arthritisindomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis in such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effectsthe use of indomethacin in conjunction with aspirin or other salicylates is not recommended controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone furthermore in one of these clinical studies the incidence of gastrointestinal side effects was significantly increased with combined therapy see precautions drug interactions,3
carefully consider the potential benefits and risks of indomethacin extendedrelease capsules usp 75 mg and other treatment options before deciding to use indomethacin extendedrelease capsules usp 75 mg use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsindomethacin extendedrelease capsules usp 75 mg has been found effective in active stages of the following1 moderate to severe rheumatoid arthritis including acute flares of chronic disease2 moderate to severe ankylosing spondylitis3 moderate to severe osteoarthritis4 acute painful shoulder bursitis andor tendinitisindomethacin extendedrelease capsules usp 75 mg are not recommended for the treatment of acute gouty arthritisindomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis in such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effectsthe use of indomethacin in conjunction with aspirin or other salicylates is not recommended controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone furthermore in one of these clinical studies the incidence of gastrointestinal side effects was significantly increased with combined therapy see precautions drug interactions,3
carefully consider the potential benefits and risks of indomethacin extendedrelease capsules usp 75 mg and other treatment options before deciding to use indomethacin extendedrelease capsules usp 75 mg use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsindomethacin extendedrelease capsules usp 75 mg has been found effective in active stages of the following1 moderate to severe rheumatoid arthritis including acute flares of chronic disease2 moderate to severe ankylosing spondylitis3 moderate to severe osteoarthritis4 acute painful shoulder bursitis andor tendinitisindomethacin extendedrelease capsules usp 75 mg are not recommended for the treatment of acute gouty arthritisindomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis in such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effectsthe use of indomethacin in conjunction with aspirin or other salicylates is not recommended controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone furthermore in one of these clinical studies the incidence of gastrointestinal side effects was significantly increased with combined therapy see precautions drug interactions,3
carefully consider the potential benefits and risks of indomethacin extendedrelease capsules usp 75 mg and other treatment options before deciding to use indomethacin extendedrelease capsules usp 75 mg use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningsindomethacin extendedrelease capsules usp 75 mg has been found effective in active stages of the following1 moderate to severe rheumatoid arthritis including acute flares of chronic disease2 moderate to severe ankylosing spondylitis3 moderate to severe osteoarthritis4 acute painful shoulder bursitis andor tendinitisindomethacin extendedrelease capsules usp 75 mg are not recommended for the treatment of acute gouty arthritisindomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis in such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effectsthe use of indomethacin in conjunction with aspirin or other salicylates is not recommended controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone furthermore in one of these clinical studies the incidence of gastrointestinal side effects was significantly increased with combined therapy see precautions drug interactions,3
carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningssulindac tablets usp are indicated for acute or longterm use in the relief of signs and symptoms of the following osteoarthritis rheumatoid arthritis ankylosing spondylitis acute painful shoulder acute subacromial bursitissupraspinatus tendinitis acute gouty arthritis the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,2
carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningssulindac tablets usp are indicated for acute or longterm use in the relief of signs and symptoms of the following osteoarthritis rheumatoid arthritis ankylosing spondylitis acute painful shoulder acute subacromial bursitissupraspinatus tendinitis acute gouty arthritis the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,2
carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningssulindac tablets usp are indicated for acute or longterm use in the relief of signs and symptoms of the following osteoarthritis rheumatoid arthritis ankylosing spondylitis acute painful shoulder acute subacromial bursitissupraspinatus tendinitis acute gouty arthritis the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,2
carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningssulindac tablets usp are indicated for acute or longterm use in the relief of signs and symptoms of the following osteoarthritis rheumatoid arthritis ankylosing spondylitis acute painful shoulder acute subacromial bursitissupraspinatus tendinitis acute gouty arthritis the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,2
carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac use the lowest effective dose for the shortest duration consistent with individual patient treatment goals see warningssulindac tablets usp are indicated for acute or longterm use in the relief of signs and symptoms of the following osteoarthritis rheumatoid arthritis ankylosing spondylitis acute painful shoulder acute subacromial bursitissupraspinatus tendinitis acute gouty arthritis the safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the american rheumatism association classification as functional class iv incapacitated largely or wholly bedridden or confined to wheelchair little or no selfcare,3
loperamide hydrochloride capsules are indicated for the control and symptomatic relief of acute nonspecific diarrhea in patients 2 years of age and older and of chronic diarrhea in adults associated with inflammatory bowel disease loperamide hydrochloride capsules are also indicated for reducing the volume of discharge from ileostomies,2
alosetron hydrochloride is indicated only for women with severe diarrheapredominant irritable bowel syndrome ibs who have chronic ibs symptoms generally lasting 6 months or longer had anatomic or biochemical abnormalities of the gastrointestinal tract excluded and not responded adequately to conventional therapy diarrheapredominant ibs is severe if it includes diarrhea and one or more of the following frequent and severe abdominal paindiscomfort frequent bowel urgency or fecal incontinence disability or restriction of daily activities due to ibs because of infrequent but serious gastrointestinal adverse reactions associated with alosetron hydrochloride the indication is restricted to those patients for whom the benefittorisk balance is most favorable clinical studies have not been performed to adequately confirm the benefits of alosetron hydrochloride in men alosetron hydrochloride is a selective serotonin 5ht 3 chronic ibs symptoms generally lasting 6 months or longer had anatomic or biochemical abnormalities of the gastrointestinal tract excluded and not responded adequately to conventional therapy 1severe ibs includes diarrhea and 1 or more of the following frequent and severe abdominal paindiscomfort frequent bowel urgency or fecal incontinence disability or restriction of daily activities due to ibs 1,3
alosetron hydrochloride is indicated only for women with severe diarrheapredominant irritable bowel syndrome ibs who have chronic ibs symptoms generally lasting 6 months or longer had anatomic or biochemical abnormalities of the gastrointestinal tract excluded and not responded adequately to conventional therapy diarrheapredominant ibs is severe if it includes diarrhea and one or more of the following frequent and severe abdominal paindiscomfort frequent bowel urgency or fecal incontinence disability or restriction of daily activities due to ibs because of infrequent but serious gastrointestinal adverse reactions associated with alosetron hydrochloride the indication is restricted to those patients for whom the benefittorisk balance is most favorable clinical studies have not been performed to adequately confirm the benefits of alosetron hydrochloride in men alosetron hydrochloride is a selective serotonin 5ht 3 chronic ibs symptoms generally lasting 6 months or longer had anatomic or biochemical abnormalities of the gastrointestinal tract excluded and not responded adequately to conventional therapy 1severe ibs includes diarrhea and 1 or more of the following frequent and severe abdominal paindiscomfort frequent bowel urgency or fecal incontinence disability or restriction of daily activities due to ibs 1,3
all diuretics including ethacrynic acid are contraindicated in anuria if increasing electrolyte imbalance azotemia andor oliguria occur during treatment of severe progressive renal disease the diuretic should be discontinued in a few patients this diuretic has produced severe watery diarrhea if this occurs it should be discontinued and not used again until further experience in infants is accumulated therapy with oral ethacrynic acid is contraindicated hypersensitivity to any component of this product,1
acromegalyoctreotide acetate injection is indicated to reduce blood levels of growth hormone and igfi somatomedin c in acromegaly patients who have had inadequate response to or cannot be treated with surgical resection pituitary irradiation and bromocriptine mesylate at maximally tolerated doses the goal is to achieve normalization of growth hormone and igfi somatomedin c levels see dosage and administrationimprovement in clinical signs and symptoms or reduction in tumor size or rate of growth were not shown in clinical trials performed with octreotide acetate injection these trials were not optimally designed to detect such effects carcinoid tumorsoctreotide acetate injection is indicated for the symptomatic treatment of patients with metastatic carcinoid tumors where it suppresses or inhibits the severe diarrhea and flushing episodes associated with the diseaseoctreotide acetate injection studies were not designed to show an effect on the size rate of growth or development of metastases vasoactive intestinal peptide tumors vipomasoctreotide acetate injection is indicated for the treatment of the profuse watery diarrhea associated with vipsecreting tumors octreotide acetate injection studies were not designed to show an effect on the size rate of growth or development of metastases,3
acromegalyoctreotide acetate injection is indicated to reduce blood levels of growth hormone and igfi somatomedin c in acromegaly patients who have had inadequate response to or cannot be treated with surgical resection pituitary irradiation and bromocriptine mesylate at maximally tolerated doses the goal is to achieve normalization of growth hormone and igfi somatomedin c levels see dosage and administrationimprovement in clinical signs and symptoms or reduction in tumor size or rate of growth were not shown in clinical trials performed with octreotide acetate injection these trials were not optimally designed to detect such effects carcinoid tumorsoctreotide acetate injection is indicated for the symptomatic treatment of patients with metastatic carcinoid tumors where it suppresses or inhibits the severe diarrhea and flushing episodes associated with the diseaseoctreotide acetate injection studies were not designed to show an effect on the size rate of growth or development of metastases vasoactive intestinal peptide tumors vipomasoctreotide acetate injection is indicated for the treatment of the profuse watery diarrhea associated with vipsecreting tumors octreotide acetate injection studies were not designed to show an effect on the size rate of growth or development of metastases,3
to reduce the development of drugresistant bacteria and maintain the effectiveness of xifaxan and other antibacterial drugs xifaxan when used to treat infection should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria when culture and susceptibility information are available they should be considered in selecting or modifying antibacterial therapy in the absence of such data local epidemiology and susceptibility patterns may contribute to the empiric selection of therapyxifaxan is a rifamycin antibacterial indicated for the treatment of patients 12 years of age with travelers diarrhea td caused by noninvasive strains of escherichia coli 11reduction in risk of overt hepatic encephalopathy he recurrence in patients 18 years of age 12 limitations of use td do not use in patients with diarrhea complicated by fever or blood in the stool or diarrhea due to pathogens other than escherichia coli 11 xifaxan 200 mg is indicated for the treatment of patients 12 years of age with travelers diarrhea caused by noninvasive strains of escherichia coli see warningsand precautions 5clinical pharmacology 124 clinicalstudies141 limitations of use xifaxan should not be used in patients with diarrhea complicated by fever or blood in the stool or diarrhea due to pathogens other than escherichia coli xifaxan 550 mg is indicated for reduction in risk of overt hepatic encephalopathy he recurrence in patients 18 years of age in the trials of xifaxan for he 91 of the patients were using lactulose concomitantly differences in the treatment effect of those patients not using lactulose concomitantly could not be assessed xifaxan has not been studied in patients with meld model for endstage liver disease scores 25 and only 86 of patients in the controlled trial had meld scores over 19 there is increased systemic exposure in patients with more severe hepatic dysfunction see warnings and precautions 5487123,3
to reduce the development of drugresistant bacteria and maintain the effectiveness of xifaxan and other antibacterial drugs xifaxan when used to treat infection should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria when culture and susceptibility information are available they should be considered in selecting or modifying antibacterial therapy in the absence of such data local epidemiology and susceptibility patterns may contribute to the empiric selection of therapyxifaxan is a rifamycin antibacterial indicated for the treatment of patients 12 years of age with travelers diarrhea td caused by noninvasive strains of escherichia coli 11reduction in risk of overt hepatic encephalopathy he recurrence in patients 18 years of age 12 limitations of use td do not use in patients with diarrhea complicated by fever or blood in the stool or diarrhea due to pathogens other than escherichia coli 11 xifaxan 200 mg is indicated for the treatment of patients 12 years of age with travelers diarrhea caused by noninvasive strains of escherichia coli see warningsand precautions 5clinical pharmacology 124 clinicalstudies141 limitations of use xifaxan should not be used in patients with diarrhea complicated by fever or blood in the stool or diarrhea due to pathogens other than escherichia coli xifaxan 550 mg is indicated for reduction in risk of overt hepatic encephalopathy he recurrence in patients 18 years of age in the trials of xifaxan for he 91 of the patients were using lactulose concomitantly differences in the treatment effect of those patients not using lactulose concomitantly could not be assessed xifaxan has not been studied in patients with meld model for endstage liver disease scores 25 and only 86 of patients in the controlled trial had meld scores over 19 there is increased systemic exposure in patients with more severe hepatic dysfunction see warnings and precautions 5487123,3
enter section text here concomitant use of meperidine tramadol methadone or propoxyphene 414243azilect is contraindicated for use with meperidine serious adverse reactions have been precipitated with concomitant use of meperidine eg demerol and other tradenames and mao inhibitors maois including selective maob inhibitors these adverse reactions are often described as serotonin syndrome a potentially serious condition which can result in death typical clinical signs and symptoms include behavioral and cognitivemental status changes eg confusion hypomania hallucinations agitation delirium headache and coma autonomic effects eg syncope shivering sweating high feverhyperthermia hypertension hypotension tachycardia nausea diarrhea and somatic effects eg muscular rigidity myoclonus muscle twitching hyperreflexia manifested by clonus and tremor at least 14 days should elapse between discontinuation of azilect and initiation of treatment with meperidineazilect should not be used with the antitussive agent dextromethorphan the combination of mao inhibitors and dextromethorphan has been reported to cause brief episodes of psychosis or bizarre behavior azilect is also contraindicated for use with st johns wort and cyclobenzaprine a tricyclic muscle relaxant azilect should not be administered along with any other mao inhibitor selective or nonselective because of the increased risk of nonselective mao inhibition that may lead to a hypertensive crisis at least 14 days should elapse between discontinuation of azilect and initiation of treatment with any mao inhibitor,1
viberzi viberzi is a muopioid receptor agonist indicated in adults for the treatment of irritable bowel syndrome with diarrhea ibsd 1,3
viberzi viberzi is a muopioid receptor agonist indicated in adults for the treatment of irritable bowel syndrome with diarrhea ibsd 1,3
a patients exhibiting idiosyncratic reactions to psoralen compoundsb patients possessing a specific history of light sensitive disease states should not initiate methoxsalen therapy except under special circumstances diseases associated with photosensitivity include lupus erythematosus porphyria cutanea tarda erythropoietic protoporphyria variegate porphyria xeroderma pigmentosum and albinismc patients with melanoma or with a history of melanomad patients with invasive squamous cell carcinomase patients with aphakia because of the significantly increased risk of retinal damage due to the absence of lenses,2
proglycemr adults inoperable islet cell adenoma or carcinoma or extrapancreatic malignancyinfants and children leucine sensitivity islet cell hyperplasia nesidioblastosis extrapancreatic malignancy islet cell adenoma or adenomatosis proglycemrproglycemrr,3
proglycemr adults inoperable islet cell adenoma or carcinoma or extrapancreatic malignancyinfants and children leucine sensitivity islet cell hyperplasia nesidioblastosis extrapancreatic malignancy islet cell adenoma or adenomatosis proglycemrproglycemrr,3
proglycemr adults inoperable islet cell adenoma or carcinoma or extrapancreatic malignancyinfants and children leucine sensitivity islet cell hyperplasia nesidioblastosis extrapancreatic malignancy islet cell adenoma or adenomatosis proglycemrproglycemrr,3
proglycemr adults inoperable islet cell adenoma or carcinoma or extrapancreatic malignancyinfants and children leucine sensitivity islet cell hyperplasia nesidioblastosis extrapancreatic malignancy islet cell adenoma or adenomatosis proglycemrproglycemrr,3
pernicious anemia both uncomplicated and accompanied by nervous system involvement dietary deficiency of vitamin b1212 malabsorption of vitamin b121212 inadequate secretion of intrinsic factor resulting from lesions that destroy the gastric mucosa ingestion of corrosives extensive neoplasia and a number of conditions associated with a variable degree of gastric atrophy such as multiple sclerosis certain endocrine disorders iron deficiency and subtotal gastrectomy total gastrectomy always produces vitamin b12structural lesions leading to vitamin b12 competition for vitamin b12the fish tapeworm diphyllobothrium latum absorbs huge quantities of vitamin b1212 inadequate utilization of vitamin b12 for the schilling test,0
pernicious anemia both uncomplicated and accompanied by nervous system involvement dietary deficiency of vitamin b1212 malabsorption of vitamin b121212 inadequate secretion of intrinsic factor resulting from lesions that destroy the gastric mucosa ingestion of corrosives extensive neoplasia and a number of conditions associated with a variable degree of gastric atrophy such as multiple sclerosis certain endocrine disorders iron deficiency and subtotal gastrectomy total gastrectomy always produces vitamin b12structural lesions leading to vitamin b12 competition for vitamin b12the fish tapeworm diphyllobothrium latum absorbs huge quantities of vitamin b1212 inadequate utilization of vitamin b12 for the schilling test,3
nascobal is indicated for vitamin b1212treatment of adult patients with dietary druginduced or malabsorptionrelated vitamin b12prevention of vitamin b1212 limitations of use nascobal should not be used for the vitamin b12in patients with correctible or temporary causes of vitamin b1212the effectiveness of nascobal in patients with active symptoms of nasal congestion allergic rhinitis or upper respiratory infection has not been determined treatment with nascobal should be deferred until symptoms have subsidednascobal is a vitamin b12 vitamin b12 maintenance therapy in adult patients with pernicious anemia who are in remission following intramuscular vitamin b12 therapy and who have no nervous system involvement1treatment of adult patients with dietary druginduced or malabsorptionrelated vitamin b12 deficiency not due to pernicious anemia 1prevention of vitamin b12 deficiency in adult patients with vitamin b12 requirements in excess of normal 1limitations of use should not be used for the vitamin b12 absorption test schilling test 1in patients with correctible or temporary causes of vitamin b12 deficiency the benefit of continued longterm use following correction of vitamin b121in patients with active symptoms of nasal congestion allergic rhinitis or upper respiratory infection effectiveness has not been established 1,3
nascobal is indicated for vitamin b1212treatment of adult patients with dietary druginduced or malabsorptionrelated vitamin b12prevention of vitamin b1212 limitations of use nascobal should not be used for the vitamin b12in patients with correctible or temporary causes of vitamin b1212the effectiveness of nascobal in patients with active symptoms of nasal congestion allergic rhinitis or upper respiratory infection has not been determined treatment with nascobal should be deferred until symptoms have subsidednascobal is a vitamin b12 vitamin b12 maintenance therapy in adult patients with pernicious anemia who are in remission following intramuscular vitamin b12 therapy and who have no nervous system involvement1treatment of adult patients with dietary druginduced or malabsorptionrelated vitamin b12 deficiency not due to pernicious anemia 1prevention of vitamin b12 deficiency in adult patients with vitamin b12 requirements in excess of normal 1limitations of use should not be used for the vitamin b12 absorption test schilling test 1in patients with correctible or temporary causes of vitamin b12 deficiency the benefit of continued longterm use following correction of vitamin b121in patients with active symptoms of nasal congestion allergic rhinitis or upper respiratory infection effectiveness has not been established 1,1
methazolamide tablets therapy is contraindicated in situations in which sodium andor potassium serum levels are depressed in cases of marked kidney or liver disease or dysfunction in adrenal gland failure and in hyperchloremic acidosis in patients with cirrhosis use may precipitate the development of hepatic encephalopathylongterm administration of methazolamide is contraindicated in patients with angleclosure glaucoma since organic closure of the angle may occur in spite of lowered intraocular pressure,1
methazolamide tablets therapy is contraindicated in situations in which sodium andor potassium serum levels are depressed in cases of marked kidney or liver disease or dysfunction in adrenal gland failure and in hyperchloremic acidosis in patients with cirrhosis use may precipitate the development of hepatic encephalopathylongterm administration of methazolamide is contraindicated in patients with angleclosure glaucoma since organic closure of the angle may occur in spite of lowered intraocular pressure,1
methazolamide tablets therapy is contraindicated in situations in which sodium andor potassium serum levels are depressed in cases of marked kidney or liver disease or dysfunction in adrenal gland failure and in hyperchloremic acidosis in patients with cirrhosis use may precipitate the development of hepatic encephalopathylongterm administration of methazolamide is contraindicated in patients with angleclosure glaucoma since organic closure of the angle may occur in spite of lowered intraocular pressure,1
methazolamide tablets therapy is contraindicated in situations in which sodium andor potassium serum levels are depressed in cases of marked kidney or liver disease or dysfunction in adrenal gland failure and in hyperchloremic acidosis in patients with cirrhosis use may precipitate the development of hepatic encephalopathylongterm administration of methazolamide is contraindicated in patients with angleclosure glaucoma since organic closure of the angle may occur in spite of lowered intraocular pressure,3
hypersensitivity to acetazolamide or any excipients in the formulation since acetazolamide is a sulfonamide derivative cross sensitivity between acetazolamide sulfonamides and other sulfonamide derivatives is possible acetazolamide therapy is contraindicated in situations in which sodium andor potassium blood serum levels are depressed in cases of marked kidney and liver disease or dysfunction in suprarenal gland failure and in hyperchloremic acidosis it is contraindicated in patients with cirrhosis because of the risk of development of hepatic encephalopathy longterm administration of acetazolamide is contraindicated in patients with chronic noncongestive angleclosure glaucoma since it may permit organic closure of the angle to occur while the worsening glaucoma is masked by lowered intraocular pressure,3
flavoxate hydrochloride tablets are indicated for symptomatic relief of dysuria urgency nocturia suprapubic pain frequency and incontinence as may occur in cystitis prostatitis urethritis urethrocystitis urethrotrigonitis flavoxate hydrochloride tablets are not indicated for definitive treatment but are compatible with drugs used for the treatment of urinary tract infections,2
flavoxate hydrochloride tablets are indicated for symptomatic relief of dysuria urgency nocturia suprapubic pain frequency and incontinence as may occur in cystitis prostatitis urethritis urethrocystitis urethrotrigonitis flavoxate hydrochloride tablets are not indicated for definitive treatment but are compatible with drugs used for the treatment of urinary tract infections,2
flavoxate hydrochloride tablets are indicated for symptomatic relief of dysuria urgency nocturia suprapubic pain frequency and incontinence as may occur in cystitis prostatitis urethritis urethrocystitis urethrotrigonitis flavoxate hydrochloride tablets are not indicated for definitive treatment but are compatible with drugs used for the treatment of urinary tract infections,2
afinitor is a kinase inhibitor indicated for the treatment of postmenopausal women with advanced hormone receptorpositive her2negative breast cancer in combination with exemestane after failure of treatment with letrozole or anastrozole 11adults with progressive neuroendocrine tumors of pancreatic origin pnet and adults with progressive welldifferentiated nonfunctional neuroendocrine tumors net of gastrointestinal gi or lung origin that are unresectable locally advanced or metastaticlimitation of use12adults with advanced renal cell carcinoma rcc after failure of treatment with sunitinib or sorafenib 13adults with renal angiomyolipoma and tuberous sclerosis complex tsc not requiring immediate surgery 14afinitor and afinitor disperz are kinase inhibitors indicated for the treatment of adult and pediatric patients aged 1 year and older with tsc who have subependymal giant cell astrocytoma sega that requires therapeutic intervention but cannot be curatively resected 15afinitor disperz is a kinase inhibitor indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures 16afinitorrafinitor is indicated for the treatment of adult patients with progressive neuroendocrine tumors of pancreatic origin pnet with unresectable locally advanced or metastatic disease afinitor is indicated for the treatment of adult patients with progressive welldifferentiated nonfunctional net of gastrointestinal gi or lung origin with unresectable locally advanced or metastatic disease limitation of usesee clinical studies 142afinitor is indicated for the treatment of adult patients with advanced rcc after failure of treatment with sunitinib or sorafenibafinitor is indicated for the treatment of adult patients with renal angiomyolipoma and tsc not requiring immediate surgeryafinitor and afinitor disperzr afinitor disperz is indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures,1
afinitor is a kinase inhibitor indicated for the treatment of postmenopausal women with advanced hormone receptorpositive her2negative breast cancer in combination with exemestane after failure of treatment with letrozole or anastrozole 11adults with progressive neuroendocrine tumors of pancreatic origin pnet and adults with progressive welldifferentiated nonfunctional neuroendocrine tumors net of gastrointestinal gi or lung origin that are unresectable locally advanced or metastaticlimitation of use12adults with advanced renal cell carcinoma rcc after failure of treatment with sunitinib or sorafenib 13adults with renal angiomyolipoma and tuberous sclerosis complex tsc not requiring immediate surgery 14afinitor and afinitor disperz are kinase inhibitors indicated for the treatment of adult and pediatric patients aged 1 year and older with tsc who have subependymal giant cell astrocytoma sega that requires therapeutic intervention but cannot be curatively resected 15afinitor disperz is a kinase inhibitor indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures 16afinitorrafinitor is indicated for the treatment of adult patients with progressive neuroendocrine tumors of pancreatic origin pnet with unresectable locally advanced or metastatic disease afinitor is indicated for the treatment of adult patients with progressive welldifferentiated nonfunctional net of gastrointestinal gi or lung origin with unresectable locally advanced or metastatic disease limitation of usesee clinical studies 142afinitor is indicated for the treatment of adult patients with advanced rcc after failure of treatment with sunitinib or sorafenibafinitor is indicated for the treatment of adult patients with renal angiomyolipoma and tsc not requiring immediate surgeryafinitor and afinitor disperzr afinitor disperz is indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures,3
afinitor is a kinase inhibitor indicated for the treatment of postmenopausal women with advanced hormone receptorpositive her2negative breast cancer in combination with exemestane after failure of treatment with letrozole or anastrozole 11adults with progressive neuroendocrine tumors of pancreatic origin pnet and adults with progressive welldifferentiated nonfunctional neuroendocrine tumors net of gastrointestinal gi or lung origin that are unresectable locally advanced or metastaticlimitation of use12adults with advanced renal cell carcinoma rcc after failure of treatment with sunitinib or sorafenib 13adults with renal angiomyolipoma and tuberous sclerosis complex tsc not requiring immediate surgery 14afinitor and afinitor disperz are kinase inhibitors indicated for the treatment of adult and pediatric patients aged 1 year and older with tsc who have subependymal giant cell astrocytoma sega that requires therapeutic intervention but cannot be curatively resected 15afinitor disperz is a kinase inhibitor indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures 16afinitorrafinitor is indicated for the treatment of adult patients with progressive neuroendocrine tumors of pancreatic origin pnet with unresectable locally advanced or metastatic disease afinitor is indicated for the treatment of adult patients with progressive welldifferentiated nonfunctional net of gastrointestinal gi or lung origin with unresectable locally advanced or metastatic disease limitation of usesee clinical studies 142afinitor is indicated for the treatment of adult patients with advanced rcc after failure of treatment with sunitinib or sorafenibafinitor is indicated for the treatment of adult patients with renal angiomyolipoma and tsc not requiring immediate surgeryafinitor and afinitor disperzr afinitor disperz is indicated for the adjunctive treatment of adult and pediatric patients aged 2 years and older with tscassociated partialonset seizures,3
